stop_id,stop_lat,stop_lon,stop_name
2261,42.413129999999995,-71.149683,Massachusetts Ave @ Avon Pl
22618,42.203593999999995,-71.196657,Washington St @ Fulton St
2262,42.411492,-71.14847999999999,Massachusetts Ave @ Wyman Terr
22628,42.240979,-71.179225,Washington St opp Dedham Plaza
2263,42.409538,-71.147239,Massachusetts Ave @ Linwood St
2264,42.407678,-71.144812,260 Massachusetts Ave
2265,42.405583,-71.142118,Massachusetts Ave @ Lake St
2266,42.404033,-71.140245,Massachusetts Ave @ Milton St
22661,42.402756,-71.138646,Massachusetts Ave @ Thorndike St
22671,42.401638,-71.13732399999999,Massachusetts Ave @ Lafayette St
2268,42.400467,-71.135318,Massachusetts Ave @ Magoun St
2269,42.399436,-71.13312499999999,Massachusetts Ave @ Cottage Park Ave-Matignon
2270,42.397954,-71.13112,Massachusetts Ave @ Cedar St
2271,42.397954,-71.130684,Massachusetts Ave @ Cameron Ave
2273,42.399843999999995,-71.133258,Massachusetts Ave @ Churchill Ave  - Matignon
2274,42.400762,-71.13535,Massachusetts Ave @ Gladstone St
2275,42.402767999999995,-71.138361,Massachusetts Ave @ Teel St
22751,42.401469,-71.136788,Massachusetts Ave @ Route 16
2276,42.404463,-71.14048,Massachusetts Ave @ Trowbridge St
2277,42.406066,-71.14255399999999,Massachusetts Ave opp Lake St
2278,42.408007999999995,-71.145042,Massachusetts Ave @ Harlow St
2279,42.409321,-71.146681,Massachusetts Ave @ Foster St
2280,42.41151,-71.14824,Massachusetts Ave @ Wyman St
2281,42.413326,-71.149407,Massachusetts Ave @ Franklin St
22818,42.246477,-71.128705,Hyde Park Ave @ Reservation Rd
22819,42.248475,-71.12705799999999,Hyde Park Ave @ Glenwood Ave
2282,42.414833,-71.151369,Massachusetts Ave @ Medford St
22821,42.244494,-71.129662,1587 Hyde Park Ave
2283,42.415673,-71.153427,Massachusetts Ave @ Mystic St
2284,42.416337,-71.156865,Massachusetts Ave @ Central St
2285,42.416736,-71.159705,Massachusetts Ave @ Willow Ct
2286,42.417832999999995,-71.164714,905 Massachusetts Ave
2287,42.418987,-71.167129,Massachusetts Ave @ Prentiss Rd
2288,42.420463,-71.169933,Massachusetts Ave @ Brattle St
2290,42.422001,-71.172726,Massachusetts Ave @ Hobbs Ct
2291,42.423592,-71.17585,Massachusetts Ave opp Appleton St
2292,42.424217,-71.179491,Massachusetts Ave opp Daniels St
2293,42.424328,-71.18280299999999,Massachusetts Ave @ Park Ave
2296,42.39586,-71.128749,Massachusetts Ave @ Norris St
2297,42.394341,-71.127033,Massachusetts Ave @ Haskell St
2298,42.392667,-71.12520099999999,Massachusetts Ave @ Rindge Ave
2299,42.391164,-71.123209,Massachusetts Ave @ Walden St
23,42.335494999999995,-71.04012,E Broadway @ I St
230,42.367193,-71.05233799999999,Commercial St @ Hanover St
2300,42.389913,-71.12071,Massachusetts Ave opp Beech St
2304,42.384515,-71.11959399999999,Massachusetts Ave @ Linnaean St
2305,42.38164,-71.119935,Massachusetts Ave @ Shepard St
2307,42.37781,-71.120289,Massachusetts Ave @ Waterhouse St
231,42.367838,-71.057329,Commercial St opp Hull St
2310,42.377804999999995,-71.119941,Massachusetts Ave opp Waterhouse St
2312,42.381631,-71.119571,Massachusetts Ave @ Wendell St
2314,42.384891,-71.119263,Massachusetts Ave @ Exeter Park
23151,42.388034,-71.119253,Massachusetts Ave @ Porter Red Line Sta
2316,42.389308,-71.119806,Massachusetts Ave @ Davenport St
2318,42.391504999999995,-71.123235,Massachusetts Ave opp Walden St
2319,42.392855,-71.12491299999999,Massachusetts Ave opp Rindge Ave
2320,42.394514,-71.12679899999999,Massachusetts Ave @ Dover St
2321,42.396361,-71.12889,Massachusetts Ave @ Shea Rd
2323,42.415263,-71.180384,Park Circle @ Park Ave
2324,42.413561,-71.18215599999999,Park Ave @ Wachusett Ave
2326,42.410360999999995,-71.18126,East Service Rd @ Park Ave Shelter
2327,42.410136,-71.179189,East Service Rd @ Lamoine St
2328,42.409406,-71.17579599999999,East Service Rd @ Clifton St - Pedestrian Bridge
2329,42.409,-71.174303,East Service Rd @ Radcliffe Rd
233,42.366409,-71.051526,Commercial St @ Battery St
2331,42.405409,-71.165109,East Service Rd @ Pleasant St
2332,42.40387,-71.166224,Brighton St @ Pleasant St
2333,42.402316,-71.164751,Brighton St @ Cowdin St
2334,42.40108,-71.163536,Brighton St @ Cross St
2335,42.400079,-71.162942,Brighton St @ Coolidge Rd
2336,42.398185999999995,-71.16115599999999,Brighton St @ Eliot Rd
2337,42.396528000000004,-71.159094,Brighton St opp Vale Rd
2338,42.39552,-71.158749,Brighton St @ Hittinger St
2339,42.39293,-71.15793,Blanchard Rd opp Normandy Ave
23391,42.347441,-71.074592,Back Bay
234,42.363938999999995,-71.051147,Commercial St @ Fleet St
2340,42.391796,-71.157577,Blanchard Rd @ Merrill Ave
23402,42.250086,-71.025345,Quarry St @ Common St
23403,42.24898,-71.022007,270 Quarry St
23404,42.246293,-71.016454,150 Quarry St
23406,42.244333999999995,-71.01023099999999,Granite St @ Packards Lane
23407,42.246283,-71.005798,Opp 125 Granite St
2341,42.391641,-71.157397,Blanchard Rd opp Merrill Ave
2342,42.393007,-71.157819,Blanchard Rd @ Normandy Ave
2343,42.395489,-71.158587,Brighton St @ Flanders Rd
2344,42.397366,-71.159358,Brighton St @ Pond St
2345,42.398539,-71.161676,Brighton St opp Statler Rd
2346,42.400123,-71.16283,Brighton St @ Oliver Rd
2347,42.401311,-71.16286099999999,Cross St @ Staunton Rd
2349,42.403357,-71.159784,Cross St @ Gilmore Rd
2350,42.403953,-71.160685,Lake St @ Village Ln
2351,42.404562,-71.162729,Lake St opp Milton St
2353,42.406192999999995,-71.16376799999999,West Service Rd @ Venner Rd
23530,42.406486,-71.162733,244 Pleasant St opp Brunswick Rd
23531,42.408871,-71.15926999999999,Pleasant St @ Gould Rd
23532,42.411154,-71.158106,Pleasant St @ Spring Valley Rd
23533,42.412916,-71.156337,Pleasant St @ Addison St
23535,42.412752,-71.156786,Pleasant St @ Oak Knoll
23536,42.411546,-71.158204,Pleasant St @ Irving St
23537,42.409071999999995,-71.159217,Pleasant St @ Kensington St
23538,42.406681,-71.162666,Pleasant St @ Brunswick Rd
2354,42.409611,-71.174129,West Service Rd @ Highland Ave
2355,42.410149,-71.175919,West Service Rd @ Pedestrian Bridge
2356,42.410504,-71.177309,West Service Rd @ Hillcrest St
2357,42.410908,-71.179647,West Service Rd @ Bellington St
2358,42.411246,-71.18155999999999,West Service Rd @ Park Ave
2359,42.412569,-71.181872,Park Ave @ Cedar Ave
236,42.359053,-71.052368,Atlantic Ave @ Central St
2360,42.413325,-71.18202,Park Ave opp Wachusett Ave
2361,42.414514,-71.17950499999999,Park Circle @ Eastern Ave
23618,42.201598,-71.197276,361 Washington St @ Aldaen Pk
2362,42.415001,-71.150834,Medford St @ Massachusetts Ave
2363,42.416863,-71.14761299999999,Medford St @ Lewis Ave
2365,42.418507,-71.145911,Medford St @ Hamlet St
2366,42.420277,-71.144413,Medford St opp Hayes St - Medford Line
2367,42.420492,-71.14184399999999,High St @ Jerome St
2368,42.421009,-71.138772,High St @ Monument St
2369,42.419782999999995,-71.13465699999999,Boston Ave @ Harvard Ave
2370,42.418889,-71.13310299999999,Boston Ave @ Holton St
2371,42.417907,-71.13152699999999,Boston Ave @ Arlington St
2372,42.416435,-71.129317,Boston Ave @ Mystic Valley Pkwy
2373,42.415082,-71.127297,Boston Ave @ Harris Rd
2374,42.414198,-71.12593799999999,Boston Ave @ North St
2375,42.412875,-71.12392799999999,Boston Ave @ Hillsdale Rd
2376,42.411399,-71.12167099999999,Boston Ave @ Winthrop St
2377,42.410433999999995,-71.120121,Boston Ave @ Fairmount St
2378,42.408761,-71.118124,Boston Ave @ Tufts Garage
2379,42.40653,-71.117023,College Ave @ Boston Ave
2380,42.405549,-71.117466,College Ave @ Professors Row
2381,42.401653,-71.116923,College Ave @ Powder House Sq
23823,42.190805,-70.951359,Middle St opp Rockaway Ave
23826,42.180513999999995,-70.955305,Main St @ Bayley Terrace
23832,42.180153,-70.955119,Main St @ Park Ave
23835,42.190726999999995,-70.95122599999999,Middle St @ Rockaway Ave
23841,42.394543,-71.102259,Medford St @ Glenwood Rd
2385,42.392520999999995,-71.10069,Medford St @ Central St
2386,42.391152,-71.099344,Medford St @ Sycamore St
2388,42.389153,-71.097269,Medford St @ School St
2389,42.387777,-71.094764,Pearl St @ Skilton Ave
2390,42.387336,-71.093312,Pearl St @ Walnut St
2391,42.386595,-71.09093299999999,Pearl St @ McGrath Hwy
2392,42.382591,-71.09008899999999,Cross St @ Alston St
23921,42.383773999999995,-71.08939,Cross St @ Fountain Ave
2393,42.384258,-71.088979,Cross St @ Oliver St
2394,42.38578,-71.088,Pearl St @ Cross St
2395,42.386513,-71.09034199999999,Pearl St @ McGrath Hwy
23951,42.3868,-71.091313,Pearl St @ Wesley St
2396,42.387353999999995,-71.09303799999999,Pearl St @ Walnut St
2397,42.38791,-71.094908,Pearl St @ Bradley St
2398,42.389067,-71.097025,Medford St @ School St
24,42.335528,-71.037553,E Broadway @ K St
2400,42.391256,-71.099284,Medford St @ Sycamore St
2401,42.392616,-71.100619,Medford St @ Central St
2402,42.39424,-71.101882,Medford St @ Bartlett St
2404,42.396761,-71.10389599999999,Medford St @ Broadway - Magoun Sq
2405,42.401720999999995,-71.11680799999999,College Ave @ Warner St
2406,42.4052,-71.11730899999999,College Ave @ Dearborn Rd
2407,42.406689,-71.11678599999999,College Ave @ Boston Ave
2408,42.408816,-71.11802,Boston Ave @ Tufts Garage
2409,42.410543,-71.120102,372 Boston Ave opp Fairmount St
2410,42.411508999999995,-71.121651,Boston Ave @ Winthrop St
2411,42.412824,-71.123662,Boston Ave @ Piggott Rd
2412,42.414151,-71.125672,Boston Ave @ North St
2413,42.415566,-71.127804,196 Boston Ave opp Stoughton St
2414,42.416157,-71.128732,Boston Ave @ Mystic Valley Pkwy
2415,42.417857,-71.131261,Boston Ave @ Arlington St
2416,42.41885,-71.13283299999999,Boston Ave @ Holton St
2417,42.419744,-71.13439,Boston Ave @ Harvard Ave
2418,42.421264,-71.13699,Boston Ave @ High St
2419,42.421038,-71.139183,High St @ Pitcher Ave
2420,42.420656,-71.141849,High St @ Mystic Valley Pkwy
2421,42.420311,-71.14455699999999,Medford St @ Hayes St
2422,42.418504,-71.14605999999999,Medford St @ Webcowet Rd
2424,42.416503,-71.148382,Medford St opp Warren St
2425,42.394006,-71.138093,Rindge Ave @ Russell Field
2426,42.393628,-71.136026,Rindge Ave opp Clifton St
2427,42.393493,-71.134079,Rindge Ave opp Clay St
2428,42.393331,-71.13126299999999,Rindge Ave @ Middlesex St
24281,42.392575,-71.127691,Rindge Ave @ Haskell St
2429,42.392520999999995,-71.12538599999999,Rindge Ave @ Pemberton St
243,42.348881,-71.039227,Northern Ave @ D St
2430,42.388424,-71.118904,Somerville Ave @ Massachusetts Ave
2431,42.38748,-71.117346,Somerville Ave opp Beacon Terr
2432,42.385855,-71.114425,Somerville Ave opp Elm St
2433,42.38036,-71.108538,Park St @ Beacon St
2435,42.378376,-71.106605,Beacon St @ Washington St
2436,42.377147,-71.105099,Beacon St @ Smith Ave
2437,42.376237,-71.103995,Beacon St @ Cooney St
2438,42.37497,-71.10252899999999,Beacon St opp Concord Ave
2439,42.373328,-71.100456,Hampshire St @ Inman St
244,42.345049,-71.04049599999999,Summer St @ E St
2440,42.370543999999995,-71.10021499999999,Prospect St @ St Mary Rd
2441,42.369406,-71.10101,Prospect St @ Broadway
2442,42.36839,-71.101745,Prospect St @ Harvard St
2443,42.366433,-71.103138,Prospect St @ Bishop Allen Dr
2444,42.365266,-71.10524199999999,Western Ave @ Green St
2446,42.366394,-71.103015,Prospect St @ Bishop Allen Dr
2447,42.368187,-71.101754,Prospect St @ Harvard St
2448,42.369203,-71.101015,Prospect St @ Broadway
24481,42.369191,-71.10086299999999,Broadway @ Prospect St
24482,42.368507,-71.09913999999999,Broadway @ Norfolk St
24483,42.367743,-71.097202,Broadway @ Columbia St
24484,42.367098,-71.09555499999999,Broadway @ Windsor St
24485,42.365409,-71.091381,Broadway opp Hampshire St
24486,42.365535,-71.09133,Broadway @ Hampshire St
24487,42.367208,-71.095569,Broadway @ Windsor St
24488,42.367979,-71.097511,Broadway @ Columbia St
24489,42.368617,-71.09915,Broadway @ Norfolk St
2449,42.370757,-71.099925,Prospect St @ Gardner Rd
24490,42.369251,-71.100745,Broadway @ Prospect St
2451,42.373437,-71.100422,Hampshire St @ Cambridge St
2453,42.375861,-71.103295,45 Beacon St
2454,42.377265,-71.105076,Beacon St @ Calvin St
2455,42.378152,-71.106094,Beacon St @ Washington St
2457,42.380131,-71.108581,Beacon St @ Park St
24581,42.385969,-71.114294,Somerville Ave @ Elm St
24586,42.526993,-70.954649,10 Centennial Drive - West
2459,42.387206,-71.11655499999999,Somerville Ave @ Mossland St
246,42.344167,-71.039113,Summer St @ Pappas Way
2460,42.388534,-71.118917,Somerville Ave @ White St (Porter Sq)
2461,42.392609,-71.125474,Rindge Ave @ Massachusetts Ave
24610,42.39295,-71.128818,Rindge Ave @ Hollis St
24619,42.253892,-71.16642999999999,Washington St @ Incinerator Rd
2462,42.393429,-71.131424,Rindge Ave @ Reed St
24621,42.393584,-71.134038,Rindge Ave @ Clay St
24628,42.198867,-71.198285,Washington St @ George St
2463,42.393791,-71.136374,Rindge Ave @ Clifton St
2464,42.415764,-71.194248,Wadsworth Rd @ Dow Ave
2465,42.416412,-71.19685199999999,Wadsworth Rd @ Homer Rd
2466,42.417717,-71.198315,Appleton St @ Lublin St
2467,42.419167,-71.195486,Appleton St @ Homer Rd
2468,42.419394,-71.19327,Appleton St @ Kipling Rd
2469,42.419965,-71.188934,Appleton St opp Ely Rd
247,42.346633999999995,-71.03530099999999,Northern Ave @ Harbor St
2470,42.419928,-71.18661999999999,Wachusett Ave @ Dow Ave
2471,42.417933999999995,-71.185596,Wachusett Ave @ Florence Ave
24716,42.411567,-70.996415,VFW Pkwy opp Wonderland Market Place
24717,42.411656,-70.995407,VFW Pkwy @ Wonderland Market Place
2472,42.41617,-71.184127,Wachusett Ave @ Oakland Ave
2473,42.414781,-71.182949,Wachusett Ave @ Hillside Ave
2475,42.405193,-71.164251,Lake St @ Pleasant St
2476,42.404453,-71.162748,Lake St @ Milton St
2477,42.403839999999995,-71.160663,Lake St @ Albert Ave
2478,42.402279,-71.15773,Lake St @ Rt 2 East on Ramp
24790,42.399615,-71.15379999999999,375 Acorn Park Dr
24791,42.398411,-71.14637499999999,Opp 10 Acorn Park Dr
2482,42.402809999999995,-71.15567399999999,West Service Rd @ Lake St
2483,42.414883,-71.182886,Wachusett Ave @ Hillside Ave
2484,42.416239,-71.184034,Wachusett Ave @ Prospect Ave
2485,42.418015,-71.18548799999999,Wachusett Ave @ Florence Ave
2486,42.420016,-71.18652999999999,Wachusett Ave @ Appleton St
2487,42.420017,-71.189071,Appleton St @ Ely Rd
2488,42.418893999999995,-71.191872,Appleton St @ Wollaston Ave
2489,42.41941,-71.193,Appleton St @ Ortona St
2490,42.419263,-71.195567,Appleton St @ Udine St
2491,42.417918,-71.198262,Appleton St @ Lublin St
2493,42.418686,-71.204882,Service Road West @ Watertown St
2494,42.416276,-71.199096,East Service Rd @ Golden Ave
2495,42.415182,-71.195301,East Service Rd @ Standish Rd
25,42.335567,-71.03554,E Broadway @ L St
25051,42.391829,-71.04739099999999,Captains Row @ Commandants Way
25059,42.441965,-71.09317399999999,Highland Ave @ Molyneaux Circle
2507,42.384198999999995,-71.100336,Summer St @ School St
2508,42.382258,-71.098475,Summer St @ Vinal Ave
2510,42.379996,-71.096698,Somerville Ave @ Union Square
2512,42.377936,-71.095956,25 Webster Ave @ Newton St
2513,42.37518,-71.09509299999999,Webster Ave @ Norfolk St
2515,42.371052,-71.09398,Windsor St @ Lincoln St
2516,42.368852,-71.09481099999999,Windsor St @ Hampshire St
2517,42.367334,-71.09317399999999,Hampshire St @ Clark St
2518,42.366144,-71.091742,Hampshire St @ Portland St
2519,42.386467,-71.104567,Avon St @ Central St
25202,42.329338,-71.05303099999999,Preble St @ Vinton St
25203,42.326724,-71.05219699999999,Old Colony Ave opp Gavin Way
2521,42.366261,-71.091675,Hampshire St @ Cardinal Medeiros Ave
2522,42.367008,-71.092596,Hampshire St @ Webster Ave
2523,42.368717,-71.094657,Hampshire St @ Windsor St
25236,42.312132,-71.101789,Washington St @ Forest Hills St
2524,42.369882,-71.09607,Hampshire St @ Columbia St
2525,42.372783,-71.09447899999999,Columbia St @ Cambridge St
2527,42.375761,-71.095145,Webster Ave @ Columbia St
2528,42.376883,-71.0955,Webster Ave @ Prospect St
2531,42.37812,-71.09467,Prospect St @ Bennett Ct
2532,42.385276,-71.102857,117 Summer St
2533,42.384301,-71.100279,Summer St @ School St
2534,42.385846,-71.104475,Summer St opp Carter Terr
254,42.335249999999995,-71.05244499999999,W 7th St @ E St
2545,42.378899,-71.103918,Washington St @ Dane St
2546,42.378339,-71.10628,Washington St @ Beacon St
2547,42.377677,-71.109341,Kirkland St opp Trowbridge St
2548,42.376923999999995,-71.112872,Kirkland St @ Kirkland Place
255,42.33425,-71.050899,W 7th St @ F St
2550,42.371324,-71.12127,JFK St @ Eliot St
2551,42.366948,-71.125108,N Harvard St @ Gate 2 Harvard Stadium
2553,42.363657,-71.12924799999999,N Harvard St @ Western Ave
2554,42.361884,-71.130488,N Harvard St @ Franklin St
2555,42.360395,-71.129009,N Harvard St @ Coolidge Rd
2556,42.358742,-71.127014,N Harvard St @ Hooker St
2558,42.358529999999995,-71.126738,N Harvard St @ Empire St
2559,42.36019,-71.128574,N Harvard St @ Oxford St
256,42.333611999999995,-71.04992299999999,W 7th St @ Dorchester St
2560,42.361892,-71.130333,N Harvard St @ Kingsley St
2561,42.363592,-71.129142,N Harvard St @ Western Ave
25618,42.196239,-71.199615,Washington St @ Railroad Ave
2564,42.36708,-71.124824,N Harvard St opp Harvard Stadium Gate 2
25641,42.371486,-71.120947,JFK St @ Eliot St
2565,42.372111,-71.12163,16 Eliot St
2567,42.376511,-71.114059,Quincy St @ Kirkland St
2568,42.376954999999995,-71.112259,Kirkland St @ Sumner Rd
2569,42.377541,-71.109541,Kirkland St @ Trowbridge St
2570,42.378206,-71.106484,Washington St @ Beacon St
2571,42.378733,-71.10416,Washington St @ Calvin St
25712,42.379315,-71.100285,Washington St @ Parker St
25713,42.379425,-71.09783999999999,Washington St @ Kingman Rd
2574,42.38163,-71.09852699999999,51 Bow St
2575,42.405069,-71.130239,Broadway @ Garrison Ave
2576,42.404014,-71.128798,Broadway @ Weston Ave
2577,42.403329,-71.12751,Broadway @ Holland St - Teele Sq
2578,42.402484,-71.126893,Holland St @ Moore St
2579,42.400866,-71.126139,Holland St @ Cameron Ave
258,42.332673,-71.05098,E 8th St @ Dorchester St
2580,42.399196,-71.12482,Holland St @ Jay St
25800,42.33154,-71.049154,E 8th St @ Mercer St
2581,42.39693,-71.12297099999999,Holland St @ Dover St
2582,42.395078,-71.1218,Elm St @ Chester St
2583,42.393648,-71.120873,Elm St @ Russell St
2584,42.391597999999995,-71.11922,Elm St @ Beech St
2586,42.389739,-71.11720199999999,Elm St @ Porter Sq Shopping Ctr
2587,42.388011,-71.11556999999999,Elm St @ Mossland St
2588,42.385956,-71.113778,Elm St opp Porter St
2589,42.384604,-71.112011,Somerville Ave @ Sacramento St
259,42.331193,-71.047219,E 8th St @ Old Harbor St
2590,42.383776999999995,-71.109214,594 Somerville Ave
2591,42.383284,-71.107022,Somerville Ave opp Central St
2593,42.382627,-71.104227,Somerville Ave opp Loring St
2594,42.381865,-71.101817,Somerville Ave opp School St
2595,42.381176,-71.099677,Somerville Ave @ Carlton St
25969,42.443715,-71.072003,Pleasant St @ Stone Pl
2597,42.379248,-71.094819,Somerville Ave @ Prospect St
25974,42.452115,-71.07000699999999,Pleasant St @ Wyoming Ave - Wyoming Sq
2598,42.378506,-71.09271,Somerville Ave @ Linden St
25982,42.463444,-71.091729,Pond St opp Stone Zoo
25986,42.481549,-71.100064,Main St @ Pleasant St
25988,42.491495,-71.100177,Main St @ Collincote St
25989,42.494932,-71.101946,Redstone Shopping Center Access Rd
2599,42.377661,-71.090299,Somerville Ave opp Mansfield St
25990,42.486702,-71.10020899999999,Main St @ Elm St
25991,42.484395,-71.100291,Main St @ Lindenwood Rd
25992,42.477619999999995,-71.10058099999999,Main St @ Maple St
25996,42.465869999999995,-71.100938,Main St @ South St
25997,42.463181,-71.091894,Pond St @ Stone Zoo
260,42.331204,-71.045994,E 8th St @ Covington St
2600,42.37687,-71.08847,McGrath Hwy @ Medford St
2601,42.373888,-71.082777,McGrath Hwy @ Twin City Plaza
2605,42.374126,-71.082561,McGrath Hwy opp Twin City Plaza
2607,42.377092,-71.088178,McGrath Hwy @ Poplar St
2609,42.377585,-71.089844,Somerville Ave @ McGrath Hwy
261,42.331243,-71.043908,E 8th St @ G St
2610,42.37951,-71.09227299999999,Washington St @ Washington Terr
2612,42.379546999999995,-71.095164,Somerville Ave @ Stone Ave
2613,42.37961,-71.096874,Washington St @ Webster Ave
26131,42.380272999999995,-71.096622,Bow St @ Warren Ave
26137,42.471201,-70.92960099999999,Brookline St @ Marshall School
2614,42.382,-71.098081,Summer St @ Wesley Park
2615,42.3794,-71.100178,Washington St opp Parker St
2617,42.382689,-71.10405399999999,Somerville Ave @ Loring St
2618,42.383388,-71.107062,Somerville Ave @ Central St
262,42.331302,-71.041552,E 8th St @ H St
2620,42.383976,-71.109672,Somerville Ave @ Spring St
2621,42.38472,-71.11201299999999,Somerville Ave @ Lowell St
2622,42.38626,-71.113903,Elm St @ Porter St
2623,42.387873,-71.11529999999999,Elm St @ Cedar St
2625,42.389717999999995,-71.11701599999999,Elm St @ Hancock St
2626,42.391821,-71.119271,Elm St @ Saint James Ave
2627,42.393657999999995,-71.120725,Elm St @ Cutter Ave
2628,42.396024,-71.120198,Grove St @ Highland Ave
263,42.331328,-71.03996099999999,E 8th St @ I St
2630,42.398059,-71.123727,Holland St @ Wallace St
2631,42.399781,-71.12513899999999,Holland St @ Paulina St
2632,42.401070999999995,-71.126094,Holland St opp Cameron Ave
2634,42.403375,-71.127338,Broadway @ Curtis St
2635,42.403963,-71.12853199999999,Broadway @ Dickson St
2636,42.405932,-71.131478,Broadway @ North St
2637,42.405907,-71.13207,Clarendon Hill Busway
264,42.331379,-71.03741699999999,E 8th St @ K St
26434,42.27748,-71.11479,Cummins Hwy opp Calvary Cemetery
26459,42.270402,-71.09935899999999,Cummins Hwy @ Brockton St
26466,42.252026,-71.125219,1344 Hyde Park Ave @ Blake Estates
26467,42.2417,-71.130635,1664 Hyde Park Ave
26495,42.292513,-71.117909,Hyde Park Ave opp Eldridge Rd
265,42.331409,-71.03538999999999,E 8th St @ L St
26500,42.278388,-71.11635799999999,American Legion Hwy @ Cummins Hwy
26531,42.255742999999995,-71.12424,River St @ Hyde Park Ave
2659,42.381060999999995,-71.089685,McGrath Hwy @ Alston St
266,42.331439,-71.033352,E 8th St @ M St
2660,42.384648,-71.092778,Highland Ave @ Medford St
2661,42.38513,-71.094037,Highland Ave @ Walnut St
26618,42.193898999999995,-71.20103999999999,Washington St @ Cottage St
2662,42.386151,-71.096633,75 Highland Ave opp Putnam St
2664,42.386828,-71.09859,Highland Ave @ School St
2665,42.387626,-71.10097999999999,125 Highland Ave
2666,42.388483,-71.103505,Highland Ave @ Central St
2667,42.389018,-71.10508399999999,Highland Ave @ Benton Rd
2668,42.39018,-71.107805,Highland Ave @ Lowell St
2669,42.390840999999995,-71.109274,235 Highland Ave
267,42.331477,-71.03129899999999,E 8th St @ N St
2670,42.391507,-71.110743,263 Highland Ave
2671,42.39232,-71.112537,Highland Ave @ Cedar St
2672,42.393014,-71.114173,Highland Ave @ Cherry St
2673,42.394211,-71.11695,Highland Ave @ Willow Ave
26734,42.473016,-70.98552,Walnut St @ O'Callaghan Way
2674,42.395122,-71.119331,Highland Ave @ Cutter Ave
2675,42.393977,-71.11666199999999,Highland Ave @ Willow Ave
2676,42.392900999999995,-71.11417,Highland Ave @ Cherry St
2677,42.392088,-71.11225,Highland Ave @ Cedar St
2678,42.391397,-71.11073999999999,Highland Ave @ Conwell St
2679,42.390533999999995,-71.10884999999999,Highland Ave @ Tower St
268,42.331676,-71.029247,Columbia Rd @ O St
2680,42.390066999999995,-71.10780199999999,Highland Ave @ Lowell St
2681,42.389013,-71.105358,Highland Ave @ Benton Rd
2682,42.388393,-71.103567,Highland Ave @ Central St
2683,42.387616,-71.101254,Highland Ave @ Trull Ln
2684,42.386815,-71.09886399999999,Highland Ave @ School St
2686,42.385875,-71.096189999999993,Highland Ave @ Vinal Ave
2687,42.385133,-71.09431099999999,Highland Ave @ Walnut St
2688,42.383968,-71.092101,Medford St @ Highland Ave
2689,42.382606,-71.091137,422 McGrath Hwy
2690,42.380351999999995,-71.089851,Medford St @ Washington St
2691,42.402308999999995,-71.12519,Broadway opp Packard Ave
2692,42.401349,-71.122057,Broadway @ Simpson Ave
2693,42.400747,-71.11914999999999,Broadway @ Billingham St
2695,42.400979,-71.115776,Broadway opp Warner St - Powder House Sq
2696,42.400608,-71.114482,Broadway @ Bay State Ave
2697,42.39974,-71.111859,Broadway @ Josephine Ave - Ball Sq
2698,42.398373,-71.10781,Broadway @ Cedar St
2699,42.397544,-71.105186,Broadway @ Hinckley St - Magoun Sq
27,42.335642,-71.031087,E Broadway @ N St
270,42.332487,-71.027186,Columbia Rd @ P St
2700,42.397203,-71.104096,Broadway @ Medford St - Magoun Sq
2702,42.395833,-71.100118,Broadway @ Bartlett St
2703,42.394942,-71.09817799999999,Broadway opp Main St
2704,42.393791,-71.09592099999999,Broadway @ Thurston St
2706,42.392157999999995,-71.092807,Broadway @ Marshall St
2707,42.390497,-71.09026399999999,Broadway @ Montgomery Ave
2709,42.389316,-71.087677,Broadway St @ MacArthur St
27092,42.3621,-71.01881999999999,Terminal B Stop 1 - Arrivals Level
2710,42.388616,-71.086108,Broadway @ Cross St
2711,42.387798,-71.084329,Broadway @ Glen St
2712,42.387063,-71.08217599999999,Broadway @ Franklin St
2713,42.386632,-71.08063899999999,Broadway @ Lincoln St
2714,42.386049,-71.078666,Broadway @ Mt Vernon St
2715,42.405242,-71.130298,Broadway @ Belknap St
2718,42.38686,-71.080685,Broadway @ Austin St
2719,42.387398999999995,-71.0825,Broadway @ Indiana Ave
2720,42.388006,-71.084232,Broadway @ Michigan Ave
2721,42.388711,-71.08577799999999,Broadway @ Cross St
2722,42.389404999999996,-71.08727999999999,Broadway @ Kensington Ave
2723,42.390738,-71.090085,Broadway @ Fellsway W
2725,42.392520999999995,-71.092975,Broadway @ Temple St
2726,42.393488999999995,-71.09482299999999,Broadway @ Winter Hill Plaza
2729,42.394765,-71.097355,Broadway @ Main St
2731,42.3963,-71.10101399999999,Broadway opp Glenwood Rd
2733,42.397313,-71.10412099999999,Broadway @ Medford St - Magoun Sq
2734,42.397876,-71.105925,Broadway @ William St
2735,42.398402999999995,-71.107573,Broadway @ Alfred St
2736,42.399894,-71.112006,Broadway @ Boston Ave - Ball Sq
2737,42.400501,-71.11380299999999,Broadway @ Pearson Rd
2738,42.401138,-71.11627299999999,Broadway @ Warner St - Powder House Sq
2740,42.400861,-71.117961,Broadway @ Walker St
2741,42.401089,-71.120555,Broadway @ Leonard St
2742,42.401630999999995,-71.122806,Broadway @ Mason St
2743,42.402272,-71.124828,Broadway @ Packard Ave
2745,42.385796,-71.08769199999999,Cross St @ Pearl St
2746,42.387146,-71.08684699999999,Cross St @ Ellsworth St
2747,42.388509,-71.085968,Cross St @ Broadway
2748,42.388493,-71.08611599999999,Cross St @ Broadway
