x,y,dept_name
430.9446393477982,8.651090571661667e-4,Assembly
434.7777692434506,9.478842283972112e-4,Assembly
438.610899139103,0.0010406864619477048,Assembly
442.44402903475543,0.0011420559571688302,Assembly
446.2771589304077,0.0012503473362444532,Assembly
450.1102888260601,0.0013632569199470946,Assembly
453.94341872171253,0.0014778183984632352,Assembly
457.77654861736494,0.0015914064868050156,Assembly
461.60967851301723,0.0017013145268753717,Assembly
465.44280840866963,0.0018048542845977998,Assembly
469.27593830432204,0.0018994627582675854,Assembly
473.10906819997444,0.001982809675387237,Assembly
476.94219809562674,0.002052898822539812,Assembly
480.77532799127914,0.0021081563162796005,Assembly
484.60845788693155,0.0021474994001446208,Assembly
488.44158778258395,0.0021701061275691135,Assembly
492.27471767823624,0.002174833936033139,Assembly
496.10784757388865,0.0021639379227802263,Assembly
