x,y,dept_name
1073.7612454218952,3.162267551180379e-4,Assembly
1082.9037253783458,3.096558572770942e-4,Assembly
1092.0462053347965,3.0416961005614007e-4,Assembly
1101.188685291247,3.0017376818139814e-4,Assembly
1110.3311652476978,2.9790751668422305e-4,Assembly
1119.4736452041484,2.975566991206102e-4,Assembly
1128.616125160599,2.992063923932471e-4,Assembly
1137.7586051170497,3.02838807077336e-4,Assembly
1146.9010850735003,3.083367983387949e-4,Assembly
1156.043565029951,3.1549305480580716e-4,Assembly
1165.1860449864016,3.2402472417175426e-4,Assembly
1174.3285249428523,3.3359284134844796e-4,Assembly
1183.471004899303,3.4382548602347426e-4,Assembly
1192.6134848557535,3.5434316154510625e-4,Assembly
1201.7559648122042,3.647725500613713e-4,Assembly
1210.8984447686548,3.747441655826149e-4,Assembly
1220.0409247251055,3.840337063204667e-4,Assembly
1229.183404681556,3.924892932359371e-4,Assembly
1238.3258846380068,4.000388691611909e-4,Assembly
1247.4683645944574,4.06684850287522e-4,Assembly
1256.610844550908,4.124931507320148e-4,Assembly
1265.7533245073587,4.175782722607972e-4,Assembly
1274.8958044638093,4.220864182118819e-4,Assembly
1284.03828442026,4.261786063265666e-4,Assembly
1293.1807643767106,4.3001552928811286e-4,Assembly
1302.3232443331613,4.3374547701102955e-4,Assembly
1311.465724289612,4.3749604660376924e-4,Assembly
1320.6082042460625,4.4138948294437436e-4,Assembly
1329.7506842025132,4.454917802611316e-4,Assembly
1338.8931641589638,4.498456385579799e-4,Assembly
1348.0356441154145,4.54471791312617e-4,Assembly
1357.1781240718651,4.593702656470217e-4,Assembly
1366.3206040283158,4.6452139723423397e-4,Assembly
1375.4630839847664,4.69886638781088e-4,Assembly
1384.605563941217,4.754097150469804e-4,Assembly
1393.7480438976677,4.8101873541199226e-4,Assembly
1402.8905238541183,4.866297500754666e-4,Assembly
1412.033003810569,4.921519515963911e-4,Assembly
1421.1754837670196,4.974943260886418e-4,Assembly
1430.3179637234703,5.025510503358405e-4,Assembly
1439.460443679921,5.072565147290123e-4,Assembly
1448.6029236363715,5.115783577195244e-4,Assembly
1457.7454035928222,5.154978398088534e-4,Assembly
1466.8878835492728,5.190158811615355e-4,Assembly
1476.0303635057235,5.221478480708719e-4,Assembly
1485.1728434621741,5.249167972705504e-4,Assembly
1494.3153234186248,5.273465115380698e-4,Assembly
1503.4578033750754,5.294556568661757e-4,Assembly
1512.600283331526,5.31254147796336e-4,Assembly
1521.7427632879767,5.327423645918749e-4,Assembly
1530.8852432444273,5.339132900284824e-4,Assembly
1540.027723200878,5.3474541011035e-4,Assembly
1549.1702031573286,5.352232718018932e-4,Assembly
1558.3126831137793,5.353728154145078e-4,Assembly
1567.45516307023,5.352118333217138e-4,Assembly
1576.5976430266805,5.347692421590648e-4,Assembly
1585.7401229831312,5.34081387580555e-4,Assembly
1594.8826029395818,5.331866569286913e-4,Assembly
1604.0250828960325,5.321196235028902e-4,Assembly
1613.1675628524831,5.309059935869022e-4,Assembly
1622.3100428089338,5.29559419822632e-4,Assembly
1631.4525227653844,5.280808256918281e-4,Assembly
1640.595002721835,5.264603260399502e-4,Assembly
1649.7374826782857,5.24680374150317e-4,Assembly
1658.8799626347363,5.227052246787749e-4,Assembly
1668.022442591187,5.205355723997463e-4,Assembly
1677.1649225476376,5.181629956947186e-4,Assembly
1686.3074025040883,5.15583091816431e-4,Assembly
1695.449882460539,5.127920091473605e-4,Assembly
1704.5923624169895,5.097821523534214e-4,Assembly
1713.7348423734402,5.065383775240331e-4,Assembly
1722.8773223298908,5.030358659976506e-4,Assembly
1732.0198022863415,4.992404812037716e-4,Assembly
1741.1622822427921,4.951118575650033e-4,Assembly
1750.3047621992428,4.906088475460866e-4,Assembly
1759.4472421556934,4.856963782711536e-4,Assembly
1768.589722112144,4.8032148043711573e-4,Assembly
1777.7322020685947,4.74504926312592e-4,Assembly
1786.8746820250453,4.682818307375925e-4,Assembly
1796.017161981496,4.616942576349289e-4,Assembly
1805.1596419379466,4.5479685128254667e-4,Assembly
1814.3021218943973,4.4765017667347035e-4,Assembly
1823.444601850848,4.4031385663458294e-4,Assembly
1832.5870818072985,4.3284053377217363e-4,Assembly
1841.7295617637492,4.2527139280360715e-4,Assembly
1850.8720417201998,4.176336110542465e-4,Assembly
1860.0145216766505,4.099397336484189e-4,Assembly
1869.1570016331011,4.0218866146155967e-4,Assembly
1878.2994815895518,3.943637638394584e-4,Assembly
1887.4419615460024,3.8643787118483e-4,Assembly
1896.584441502453,3.78386323025309e-4,Assembly
1905.7269214589037,3.7017861536370745e-4,Assembly
1914.8694014153543,3.6178496542296496e-4,Assembly
1924.011881371805,3.5317899990401863e-4,Assembly
1933.1543613282556,3.4434045456914947e-4,Assembly
1942.2968412847063,3.3525771694383074e-4,Assembly
1951.439321241157,3.259299330963212e-4,Assembly
1960.5818011976075,3.1636834472679624e-4,Assembly
1969.7242811540582,3.0659654412242134e-4,Assembly
1978.8667611105088,2.966494390843791e-4,Assembly
1988.0092410669595,2.8657001817533866e-4,Assembly
1997.1517210234101,2.764080161639742e-4,Assembly
2006.2942009798608,2.6622435829841683e-4,Assembly
2015.4366809363114,2.5606439776974213e-4,Assembly
2024.579160892762,2.459665409771283e-4,Assembly
2033.7216408492127,2.359610678052341e-4,Assembly
2042.8641208056633,2.2607032238265766e-4,Assembly
2052.006600762114,2.1631005969851178e-4,Assembly
2061.1490807185646,2.0669158042121503e-4,Assembly
2070.2915606750153,1.9722421204193929e-4,Assembly
2079.434040631466,1.8791769746979723e-4,Assembly
2088.5765205879165,1.7878412163027457e-4,Assembly
2097.719000544367,1.6983912348460064e-4,Assembly
2106.861480500818,1.6112083039714466e-4,Assembly
2116.0039604572685,1.526430765660328e-4,Assembly
2125.146440413719,1.444274469969797e-4,Assembly
2134.2889203701698,1.3649919983170082e-4,Assembly
2143.4314003266204,1.2888159723780027e-4,Assembly
2152.573880283071,1.2159427175394187e-4,Assembly
2161.7163602395217,1.1465192797316788e-4,Assembly
2170.8588401959723,1.080635165624766e-4,Assembly
2180.001320152423,1.018319621522605e-4,Assembly
2189.1438001088736,9.595445946179496e-5,Assembly
2198.2862800653243,9.042327862261525e-5,Assembly
2207.428760021775,8.522694862272355e-5,Assembly
2216.5712399782255,8.036635812509406e-5,Assembly
2225.713719934676,7.582424744400112e-5,Assembly
2234.856199891127,7.157036886372907e-5,Assembly
2243.9986798475775,6.759053607979947e-5,Assembly
2253.141159804028,6.387086830551681e-5,Assembly
2262.2836397604788,6.0397259619139065e-5,Assembly
2271.4261197169294,5.7154753726024826e-5,Assembly
2280.56859967338,5.412704587296335e-5,Assembly
2289.7110796298307,5.1296300479761676e-5,Assembly
2298.8535595862813,4.864340220189894e-5,Assembly
2307.996039542732,4.6148662076658694e-5,Assembly
2317.1385194991826,4.379289510190871e-5,Assembly
2326.2809994556333,4.1560644539051066e-5,Assembly
2335.423479412084,3.9442650455943874e-5,Assembly
2344.5659593685345,3.742032682003845e-5,Assembly
2353.708439324985,3.548870113159315e-5,Assembly
2362.850919281436,3.364632232655285e-5,Assembly
2371.9933992378865,3.189431193462702e-5,Assembly
2381.135879194337,3.023523234780009e-5,Assembly
2390.2783591507878,2.8671970650443245e-5,Assembly
2399.4208391072384,2.72067982582602e-5,Assembly
2408.563319063689,2.5840706055302776e-5,Assembly
2417.7057990201397,2.4573046509838258e-5,Assembly
2426.8482789765903,2.34014521291739e-5,Assembly
2435.990758933041,2.232195560085633e-5,Assembly
2445.1332388894916,2.1335947863952497e-5,Assembly
2454.2757188459423,2.0429645177004605e-5,Assembly
2463.418198802393,1.9594517223247985e-5,Assembly
2472.5606787588436,1.882248049692421e-5,Assembly
2481.703158715294,1.81051187002393e-5,Assembly
2490.845638671745,1.7433931789542684e-5,Assembly
2499.9881186281955,1.680061562443008e-5,Assembly
2509.130598584646,1.6197357519890443e-5,Assembly
2518.2730785410968,1.5617121668430762e-5,Assembly
2527.4155584975474,1.5053893491884458e-5,Assembly
2536.558038453998,1.4502854179201428e-5,Assembly
2545.7005184104487,1.3960465410037281e-5,Assembly
2554.8429983668993,1.342475126329936e-5,Assembly
2563.98547832335,1.2894561303789819e-5,Assembly
2573.1279582798006,1.2369810927329059e-5,Assembly
2582.2704382362513,1.1851393414929686e-5,Assembly
2591.412918192702,1.1340748128999302e-5,Assembly
2600.5553981491526,1.0839729655333003e-5,Assembly
2609.697878105603,1.0350517531607637e-5,Assembly
2618.840358062054,9.875559223552634e-6,Assembly
2627.9828380185045,9.417530803133421e-6,Assembly
2637.125317974955,8.979294687678683e-6,Assembly
2646.2677979314058,8.563832449596937e-6,Assembly
2655.4102778878564,8.17413342647591e-6,Assembly
2664.552757844307,7.813816904945486e-6,Assembly
2673.6952378007577,7.486976095409942e-6,Assembly
2682.8377177572083,7.192982621316083e-6,Assembly
2691.980197713659,6.932178950149203e-6,Assembly
2701.1226776701096,6.7036121658573876e-6,Assembly
2710.2651576265603,6.504923900527698e-6,Assembly
2719.407637583011,6.332373624812054e-6,Assembly
2728.5501175394616,6.181012650516538e-6,Assembly
2737.692597495912,6.045007621091117e-6,Assembly
2746.835077452363,5.91809144748659e-6,Assembly
2755.9775574088135,5.794098964514139e-6,Assembly
2765.120037365264,5.667526758034537e-6,Assembly
2774.2625173217148,5.534044659105404e-6,Assembly
2783.4049972781654,5.3899200596355134e-6,Assembly
2792.547477234616,5.235299972508596e-6,Assembly
2801.6899571910667,5.07139446017998e-6,Assembly
2810.8324371475173,4.900586595859448e-6,Assembly
2819.974917103968,4.726022217336687e-6,Assembly
2829.1173970604186,4.5511434332176255e-6,Assembly
2838.2598770168693,4.379288335312415e-6,Assembly
2847.40235697332,4.213409007385423e-6,Assembly
2856.5448369297706,4.055928158988438e-6,Assembly
2865.687316886221,3.908722093328883e-6,Assembly
2874.829796842672,3.7731906023490387e-6,Assembly
2883.9722767991225,3.650358356335525e-6,Assembly
2893.114756755573,3.541812887513207e-6,Assembly
2902.2572367120238,3.4475983403105995e-6,Assembly
2911.3997166684744,3.367144996921657e-6,Assembly
2920.542196624925,3.2998171029015744e-6,Assembly
2929.6846765813757,3.244351533416854e-6,Assembly
2938.8271565378263,3.198828062956276e-6,Assembly
2947.969636494277,3.160719757818282e-6,Assembly
2957.1121164507276,3.1270218238757367e-6,Assembly
2966.2545964071783,3.0944427867363477e-6,Assembly
2975.397076363629,3.059633045120961e-6,Assembly
2984.5395563200796,3.0194231164313056e-6,Assembly
2993.68203627653,2.971046678756154e-6,Assembly
3002.824516232981,2.911949873877189e-6,Assembly
3011.9669961894315,2.8402596717838685e-6,Assembly
3021.109476145882,2.756361244275869e-6,Assembly
3030.2519561023328,2.6608365651931176e-6,Assembly
3039.3944360587834,2.5550971798006735e-6,Assembly
3048.536916015234,2.441292396899773e-6,Assembly
3057.6793959716847,2.322167128473022e-6,Assembly
3066.8218759281353,2.2008735857194717e-6,Assembly
3075.964355884586,2.0807459503206387e-6,Assembly
3085.1068358410366,1.9650527974993723e-6,Assembly
3094.2493157974873,1.8567475861791741e-6,Assembly
3103.391795753938,1.758241939349612e-6,Assembly
3112.5342757103886,1.6712545394292061e-6,Assembly
3121.676755666839,1.597790808723338e-6,Assembly
3130.81923562329,1.5365519854315748e-6,Assembly
3139.9617155797405,1.4866969827908644e-6,Assembly
3149.104195536191,1.4469655373671137e-6,Assembly
3158.2466754926418,1.415911996391994e-6,Assembly
3167.3891554490924,1.3921182164917376e-6,Assembly
3176.531635405543,1.3743510249980269e-6,Assembly
3185.6741153619937,1.3616420076297038e-6,Assembly
3194.8165953184443,1.353283208114551e-6,Assembly
3203.959075274895,1.3487488894262773e-6,Assembly
3213.1015552313456,1.3475680853164098e-6,Assembly
3222.2440351877963,1.3491826998426514e-6,Assembly
3231.386515144247,1.3528818393702208e-6,Assembly
3240.5289951006976,1.357364232069124e-6,Assembly
3249.671475057148,1.3612643293023872e-6,Assembly
3258.813955013599,1.3632033455707883e-6,Assembly
3267.9564349700495,1.361895119388338e-6,Assembly
3277.0989149265,1.3563027880260278e-6,Assembly
3286.2413948829508,1.3457630944688593e-6,Assembly
3295.3838748394014,1.3300588582540733e-6,Assembly
3304.526354795852,1.30943161602343e-6,Assembly
3313.6688347523027,1.2845378029220738e-6,Assembly
3322.8113147087533,1.256361084847954e-6,Assembly
3331.953794665204,1.2260989639908333e-6,Assembly
3341.0962746216546,1.195067621711038e-6,Assembly
3350.2387545781053,1.164716283089578e-6,Assembly
3359.381234534556,1.1361697533856182e-6,Assembly
3368.5237144910066,1.1102773692122615e-6,Assembly
3377.666194447457,1.087593702059393e-6,Assembly
3386.8086744039083,1.0683295030361497e-6,Assembly
3395.951154360359,1.0523245055183665e-6,Assembly
3405.0936343168096,1.0390537676422615e-6,Assembly
3414.2361142732602,1.0276781454049e-6,Assembly
3423.378594229711,1.0171441518541787e-6,Assembly
3432.5210741861615,1.0063296618151618e-6,Assembly
3441.663554142612,9.942211493266603e-7,Assembly
3450.806034099063,9.800775151767233e-7,Assembly
3459.9485140555134,9.634983790553808e-7,Assembly
3469.090994011964,9.451233617265457e-7,Assembly
3478.2334739684147,9.259099328107669e-7,Assembly
3487.3759539248654,9.07162319251779e-7,Assembly
3496.518433881316,8.903205067969487e-7,Assembly
3505.6609138377667,8.767219639376826e-7,Assembly
3514.8033937942173,8.673739390043044e-7,Assembly
3523.945873750668,8.627710418081202e-7,Assembly
3533.0883537071186,8.627849790837128e-7,Assembly
3542.2308336635692,8.666422530462501e-7,Assembly
3551.37331362002,8.729929600488842e-7,Assembly
3560.5157935764705,8.800612031857129e-7,Assembly
3569.658273532921,8.855893247810023e-7,Assembly
3578.800753489372,8.875210547183402e-7,Assembly
3587.9432334458224,8.843874543413397e-7,Assembly
3597.085713402273,8.75227668252326e-7,Assembly
3606.2281933587237,8.597085177250405e-7,Assembly
3615.3706733151744,8.381355554181128e-7,Assembly
3624.513153271625,8.113893522224768e-7,Assembly
3633.6556332280757,7.807988812129196e-7,Assembly
3642.7981131845263,7.479704205134068e-7,Assembly
3651.940593140977,7.145946723771504e-7,Assembly
3661.0830730974276,6.822564033896788e-7,Assembly
3670.2255530538782,6.522696422361867e-7,Assembly
3679.368033010329,6.257282318104493e-7,Assembly
3688.5105129667795,6.031048728200217e-7,Assembly
3697.65299292323,5.841076672675336e-7,Assembly
3706.795472879681,5.682625953054023e-7,Assembly
3715.9379528361314,5.5485380828244e-7,Assembly
3725.080432792582,5.430459128634294e-7,Assembly
3734.2229127490327,5.320072949969842e-7,Assembly
3743.3653927054834,5.210238329975652e-7,Assembly
3752.507872661934,5.09593471938265e-7,Assembly
3761.6503526183847,4.974926206951795e-7,Assembly
3770.7928325748353,4.848056638336181e-7,Assembly
3779.935312531286,4.7190979239599725e-7,Assembly
3789.0777924877366,4.594285961676644e-7,Assembly
3798.2202724441872,4.4823162917239965e-7,Assembly
3807.362752400638,4.388754196748472e-7,Assembly
3816.5052323570885,4.3165111644014273e-7,Assembly
3825.647712313539,4.264285449351248e-7,Assembly
3834.79019226999,4.2260390940554104e-7,Assembly
3843.9326722264404,4.191339457029722e-7,Assembly
3853.075152182891,4.1465635960038273e-7,Assembly
3862.2176321393417,4.0767994875515595e-7,Assembly
3871.3601120957924,3.96814154270207e-7,Assembly
3880.502592052243,3.809992978776358e-7,Assembly
3889.6450720086937,3.5969703232553557e-7,Assembly
3898.7875519651443,3.3300630054592773e-7,Assembly
3907.930031921595,3.0143898085151426e-7,Assembly
3917.0725118780456,2.6688166209836415e-7,Assembly
3926.2149918344962,2.3117614468632287e-7,Assembly
3935.357471790947,1.9618165184572813e-7,Assembly
3944.4999517473975,1.6363889895555452e-7,Assembly
3953.642431703848,1.3501142858888185e-7,Assembly
3962.784911660299,1.1138050534010704e-7,Assembly
3971.9273916167494,9.339509260818395e-8,Assembly
3981.0698715731996,8.127029837487722e-8,Assembly
3990.2123515296507,7.482275057836562e-8,Assembly
3999.354831486101,7.352978817758014e-8,Assembly
4008.497311442552,7.660075090986461e-8,Assembly
4017.639791399002,8.316234845247495e-8,Assembly
4026.7822713554533,9.19085092344122e-8,Assembly
4035.9247513119035,1.0156384115961347e-7,Assembly
4045.0672312683546,1.1106463992577213e-7,Assembly
4054.209711224805,1.1947699316702606e-7,Assembly
4063.352191181256,1.2605218547181403e-7,Assembly
4072.494671137706,1.302676845913451e-7,Assembly
4081.637151094157,1.3184971100346107e-7,Assembly
4090.7796310506073,1.3077510103474317e-7,Assembly
4099.922111007058,1.272523086010481e-7,Assembly
4109.064590963509,1.2168354874322418e-7,Assembly
4118.20707091996,1.1461191448112693e-7,Assembly
4127.34955087641,1.0665450709834211e-7,Assembly
4136.492030832861,9.850603227440882e-8,Assembly
4145.634510789311,9.076697829550851e-8,Assembly
4154.776990745762,8.383975585345518e-8,Assembly
4163.9194707022125,7.796190942187177e-8,Assembly
4173.061950658664,7.319515800429666e-8,Assembly
4182.204430615114,6.943598186238453e-8,Assembly
4191.346910571565,6.644657432018759e-8,Assembly
4200.489390528015,6.390227698184011e-8,Assembly
4209.631870484466,6.144919832732924e-8,Assembly
4218.774350440916,5.876402002871332e-8,Assembly
4227.916830397367,5.560738338166481e-8,Assembly
4237.059310353818,5.18629757143653e-8,Assembly
4246.201790310269,4.752644265527881e-8,Assembly
4255.344270266719,4.2851088127657896e-8,Assembly
4264.48675022317,3.8137916086269254e-8,Assembly
4273.62923017962,3.373262517905908e-8,Assembly
4282.771710136071,2.99832353752269e-8,Assembly
4291.9141900925215,2.719705496380821e-8,Assembly
4301.056670048973,2.5604765949465007e-8,Assembly
4310.199150005423,2.5333855116121607e-8,Assembly
4319.341629961874,2.639248097300245e-8,Assembly
4328.484109918324,2.8664177215999504e-8,Assembly
4337.626589874775,3.1913478575773143e-8,Assembly
4346.769069831225,3.5802437165186634e-8,Assembly
4355.911549787676,3.9900028329142e-8,Assembly
4365.054029744127,4.368806551158699e-8,Assembly
4374.196509700578,4.67379172417775e-8,Assembly
4383.338989657028,4.870347917079304e-8,Assembly
4392.481469613479,4.93498133582286e-8,Assembly
4401.623949569929,4.8575544249450096e-8,Assembly
4410.76642952638,4.6418455041363116e-8,Assembly
4419.9089094828305,4.304373753887822e-8,Assembly
4429.051389439282,3.871705404313079e-8,Assembly
4438.193869395732,3.3766869477957434e-8,Assembly
4447.336349352183,2.8542036672284048e-8,Assembly
4456.478829308633,2.3371110382814158e-8,Assembly
4465.621309265084,1.8545230443963643e-8,Assembly
4474.763789221534,1.4298893105838858e-8,Assembly
4483.906269177985,1.0700146394095997e-8,Assembly
4493.048749134436,7.768876322684505e-9,Assembly
4502.191229090887,5.470460275635878e-9,Assembly
4511.333709047337,3.733922602949825e-9,Assembly
4520.476189003788,2.469082740037048e-9,Assembly
4529.618668960238,1.5807902333762616e-9,Assembly
4538.761148916689,9.793038022515313e-10,Assembly
4547.9036288731395,5.866883089103456e-10,Assembly
-73.76692439568764,5.798693753042953e-9,Back Bay
-68.18466637456949,1.0980795431995302e-8,Back Bay
-62.60240835345134,1.9746717387407602e-8,Back Bay
-57.02015033233319,3.375220499437994e-8,Back Bay
-51.43789231121504,5.487992598815781e-8,Back Bay
-45.85563429009689,8.49448757691179e-8,Back Bay
-40.27337626897873,1.2523357380313984e-7,Back Bay
-34.69111824786058,1.7593849846289176e-7,Back Bay
-29.10886022674243,2.358445980444504e-7,Back Bay
-23.52660220562428,3.0120336518767423e-7,Back Bay
-17.94434418450613,3.6751107789374536e-7,Back Bay
-12.362086163387978,4.326584053364518e-7,Back Bay
-6.779828142269821,5.02008921399168e-7,Back Bay
-1.1975701211516707,5.982726447113817e-7,Back Bay
4.38468789996648,7.788569558492171e-7,Back Bay
9.96694592108463,1.16511031720024e-6,Back Bay
15.54920394220278,1.9888680402826395e-6,Back Bay
21.13146196332093,3.661228196459123e-6,Back Bay
26.71371998443908,6.865316236130121e-6,Back Bay
32.29597800555723,1.2668086725547147e-5,Back Bay
37.87823602667538,2.2636134084485595e-5,Back Bay
43.46049404779353,3.8928814305138785e-5,Back Bay
49.04275206891168,6.433230937807686e-5,Back Bay
54.625010090029846,1.0221538513436915e-4,Back Bay
60.207268111148,1.5777672796745472e-4,Back Bay
65.78952613226615,2.3377186275023033e-4,Back Bay
71.3717841533843,3.3327785518830574e-4,Back Bay
76.95404217450245,4.582677411902273e-4,Back Bay
82.5363001956206,6.090849825655067e-4,Back Bay
88.11855821673875,7.839248585528992e-4,Back Bay
93.7008162378569,9.78344596673046e-4,Back Bay
99.28307425897505,0.001184870242804009,Back Bay
104.8653322800932,0.0013928420751649754,Back Bay
110.44759030121135,0.0015887015499481745,Back Bay
116.0298483223295,0.0017569196484740976,Back Bay
121.61210634344765,0.001881661770517738,Back Bay
127.1943643645658,0.001949078299967541,Back Bay
132.77662238568394,0.0019498526372659839,Back Bay
138.3588804068021,0.0018814237528859555,Back Bay
143.94113842792024,0.001747400519731572,Back Bay
149.5233964490384,0.001563521826122614,Back Bay
155.10565447015654,0.0013519685180311395,Back Bay
160.6879124912747,0.0011344478006758668,Back Bay
166.27017051239284,9.312260030081914e-4,Back Bay
171.852428533511,7.585246500083867e-4,Back Bay
177.43468655462914,6.269421965121697e-4,Back Bay
183.01694457574735,5.409932947512737e-4,Back Bay
188.5992025968655,4.996225241470082e-4,Back Bay
194.18146061798365,4.974217130040328e-4,Back Bay
199.7637186391018,5.26247581385896e-4,Back Bay
